Gene_Symbol	Ensemble_ID	UTR_ID	p-value	q-value	EPL_<pA>	GCL_RMS_<pA>	GL_<pA>	MCL_<pA>	ONL_<pA>	EPL_proximal_PUI
Bnip2	ENSMUSG00000011958.17	ENSMUSG00000011958.17_3	9.37572872706687e-11	4.06974964388204e-08	1.80813953488372	1.79066265060241	1.89702760084926	1.7962962962963	1.77157360406091	-1.02901606068571
Ccnt1	ENSMUSG00000011960.12	ENSMUSG00000011960.12_1	2.71418434635301e-29	3.19188079131114e-26	1.56872037914692	1.76923076923077	1.75763358778626	1.98245614035088	1.94670846394984	-0.197650640608791
Dhdds	ENSMUSG00000012117.13	ENSMUSG00000012117.13_1	5.94998183959055e-08	1.66004493324576e-05	1.44571428571429	1.36229749631811	1.38868205510052	1.57786885245902	1.39873417721519	0.156354782428992
Gfod2	ENSMUSG00000013150.15	ENSMUSG00000013150.15_2	5.75142346381602e-127	1.04675907041452e-123	1.20441988950276	1.06936416184971	1.14285714285714	1.03412969283276	1.67758186397985	0.965990788285675
Ptprs	ENSMUSG00000013236.17	ENSMUSG00000013236.17_1	9.23456649686745e-15	5.74390036105156e-12	1.79815864022663	1.78084048802531	1.73190578158458	1.77250859106529	1.81364392678869	-0.989840007810202
Zfp651	ENSMUSG00000013419.7	ENSMUSG00000013419.7_1	5.32875825438981e-41	7.75334326013718e-38	1.43154761904762	1.47284768211921	1.30386740331492	1.66666666666667	1.25816993464052	0.197568970920569
Tmem175	ENSMUSG00000013495.15	ENSMUSG00000013495.15_2	0.0218579224073477	0.937920568708191	1.65384615384615	1.76752767527675	1.70627503337784	1.728125	1.74386920980926	-0.45564788736426
Pten	ENSMUSG00000013663.7	ENSMUSG00000013663.7_1	2.27476732926096e-45	3.44172296917184e-42	1.39395734597156	1.26359338061466	1.3184892897407	1.25892857142857	1.39670223084384	1.66913642846895
Pea15a	ENSMUSG00000013698.12	ENSMUSG00000013698.12_1	5.74523835005107e-250	1.05827290407941e-246	1.59251877970259	1.6205527056098	1.4693620004674	1.41409099635247	1.62352787228474	-0.269978930176783
Dedd	ENSMUSG00000013973.12	ENSMUSG00000013973.12_1	1.73411439395264e-11	8.08097307581932e-09	1.22222222222222	1.31378299120235	1.31203007518797	1.00819672131148	1.16521739130435	0.882767373181488
Tmem87b	ENSMUSG00000014353.14	ENSMUSG00000014353.14_1	9.90519559861105e-51	1.56799246326013e-47	1.6	1.33033707865169	1.72558922558923	1.28717948717949	1.67272727272727	-0.286289388132662
Anapc1	ENSMUSG00000014355.10	ENSMUSG00000014355.10_3	1.23059968345971e-75	2.15478004573795e-72	1.80097087378641	1.84275618374558	1.74316592498411	1.76438356164384	1.4793491864831	-1.00109212363094
Rbsn	ENSMUSG00000014550.14	ENSMUSG00000014550.14_2	2.89652908905873e-08	8.43773706149919e-06	1.88349514563107	1.87368421052632	1.84362139917695	1.97338403041825	1.7953667953668	-1.43592182425466
Mrps25	ENSMUSG00000014551.8	ENSMUSG00000014551.8_1	7.93700961399287e-09	2.50809503802175e-06	1.08347315436242	1.12551440329218	1.12458168542744	1.13787575150301	1.10659898477157	1.72511074794859
Fam120b	ENSMUSG00000014763.8	ENSMUSG00000014763.8_1	1.17417213482262e-13	6.52839706961377e-11	1.34493670886076	1.4258064516129	1.4205495818399	1.16289592760181	1.30081300813008	0.459540002308217
Surf4	ENSMUSG00000014867.9	ENSMUSG00000014867.9_1	2.57297929966014e-118	4.65709253238485e-115	2.2720677146312	2.66366612111293	2.70182724252492	2.59381044487427	2.31809145129225	-1.0335758303611
Lrrk1	ENSMUSG00000015133.17	ENSMUSG00000015133.17_1	5.47891596636953e-20	4.66255748738047e-17	1.73493975903614	1.98591549295775	1.67826086956522	1.97794117647059	1.59666666666667	-0.728736382799621
Lage3	ENSMUSG00000015289.4	ENSMUSG00000015289.4_1	0.0758449991961578	1	1.95089514066496	1.96014613085354	1.95498603581403	1.9676994067238	1.96161782913743	-2.13058703190413
Ubl4a	ENSMUSG00000015290.15	ENSMUSG00000015290.15_1	1.60782266111297e-32	2.03068002098569e-29	1.56300484652666	1.71513353115727	1.67256894049347	1.60745176314039	1.51780821917808	-0.182467092427891
Clpx	ENSMUSG00000015357.10	ENSMUSG00000015357.10_1	4.83735479726787e-05	0.00657880252428431	1.13994910941476	1.07683073229292	1.14054451802796	1.14634146341463	1.14615384615385	1.29889327053937
Trabd	ENSMUSG00000015363.13	ENSMUSG00000015363.13_1	1.57433893815244e-61	2.62127433202381e-58	1.80612244897959	1.9640179910045	1.60526315789474	1.98076923076923	1.72374429223744	-1.01841838409019
Cacfd1	ENSMUSG00000015488.14	ENSMUSG00000015488.14_1	8.60657316204175e-06	0.00140287142541281	1.05128205128205	1.07648183556405	1.12041392285983	1.1453634085213	1.18617021276596	2.03986359623537
Srf	ENSMUSG00000015605.5	ENSMUSG00000015605.5_1	3.37011450231524e-05	0.00475186144826449	1.38235294117647	1.56910569105691	1.66589327146172	1.52577319587629	1.55390334572491	0.335688626269315
Steap2	ENSMUSG00000015653.13	ENSMUSG00000015653.13_1	1.76183451856879e-68	3.00921335771549e-65	1.79614325068871	1.66111111111111	1.74785100286533	1.63436123348018	1.52117263843648	1.10864334181495
Anp32e	ENSMUSG00000015749.12	ENSMUSG00000015749.12_1	5.69710704157568e-100	1.02490955677946e-96	2.66581632653061	2.8487676056338	2.72349695033401	2.70288248337029	2.60927617709065	-0.527088661629686
Tnr	ENSMUSG00000015829.13	ENSMUSG00000015829.13_1	3.10361365151181e-35	4.14022061111676e-32	1.80841121495327	1.4746835443038	1.84259259259259	1.85416666666667	1.63313609467456	-1.02531303653498
Cacna1d	ENSMUSG00000015968.17	ENSMUSG00000015968.17_1	4.79265095355564e-46	7.28482944940458e-43	1.95081967213115	2.39407744874715	2.15263157894737	2.27611940298507	2.07509881422925	1.14138565577451
Ube2a	ENSMUSG00000016308.12	ENSMUSG00000016308.12_1	6.57262942429993e-81	1.15809730456165e-77	1.35706340378198	1.4773156899811	1.26447836086138	1.23837209302326	1.26356945722171	0.423749110889771
Mtif3	ENSMUSG00000016510.11	ENSMUSG00000016510.11_1	2.17407338455482e-11	1.00442190366433e-08	1.12060301507538	1.13078149920255	1.11659192825112	1.00595238095238	1	1.42030868809468
H3f3b	ENSMUSG00000016559.14	ENSMUSG00000016559.14_1	5.68375639843301e-47	8.72456607159468e-44	1.38430650828175	1.39339724818484	1.42832900001557	1.39227848101266	1.4418763326226	0.339918454900332
Nup50	ENSMUSG00000016619.10	ENSMUSG00000016619.10_1	3.22260172193601e-31	3.96702271970323e-28	1.51181102362205	1.80821917808219	1.74618585298197	1.40079365079365	1.65116279069767	-0.0335570979292676
Mrps18c	ENSMUSG00000016833.14	ENSMUSG00000016833.14_2	0.312271486182661	1	1.20942812982998	1.20302114803625	1.18918918918919	1.20967741935484	1.20962425840475	0.95626857937483
Sulf1	ENSMUSG00000016918.15	ENSMUSG00000016918.15_2	0.0815164497464176	1	1.25149700598802	1.38931297709924	1.26315789473684	1.33333333333333	1.35087719298246	0.775507584398909
Srsf6	ENSMUSG00000016921.14	ENSMUSG00000016921.14_2	3.5549691162579e-51	5.64529095661755e-48	1.5031847133758	1.47970297029703	1.3960970464135	1.42175572519084	1.22838137472284	-0.0091504083714714
Kctd5	ENSMUSG00000016946.5	ENSMUSG00000016946.5_1	1.63978233652797e-20	1.4364493267985e-17	1.84905660377358	1.9047619047619	1.86413326392504	1.64435146443515	1.86748633879781	-1.23544536700618
Rnd3	ENSMUSG00000017144.8	ENSMUSG00000017144.8_1	4.21003958184978e-32	5.26254947731223e-29	2.11004784688995	2.3608938547486	2.36163982430454	2.49514563106796	2.20893141945773	-0.553771128950424
Taok1	ENSMUSG00000017291.13	ENSMUSG00000017291.13_1	1.61713898719242e-06	0.000320193519464098	1.95395683453237	1.97683923705722	1.95348837209302	1.91327913279133	1.92572658772874	-2.16532265599424
Dnttip1	ENSMUSG00000017299.13	ENSMUSG00000017299.13_2	3.63287799207639e-32	4.54836324607964e-29	1.01506996770721	1.12590909090909	1.09545983701979	1.11421911421911	1.03513071895425	2.96615659624421
Psmd11	ENSMUSG00000017428.16	ENSMUSG00000017428.16_1	0.000354133288875864	0.0396629283540967	1.27038626609442	1.26829268292683	1.17838765008576	1.17465753424658	1.14879649890591	0.708926257442948
Timp2	ENSMUSG00000017466.9	ENSMUSG00000017466.9_1	5.81641123960657e-69	9.95769604220645e-66	1.69477434679335	1.79899856938484	1.76040756914119	1.86656837449318	1.69657072872015	-0.592810046133639
Tnfaip1	ENSMUSG00000017615.12	ENSMUSG00000017615.12_1	8.4128256880653e-36	1.13741403302643e-32	2.9288256227758	2.55178907721281	2.8212478920742	2.28787878787879	2.78095238095238	-4.14191347477207
Rhot1	ENSMUSG00000017686.16	ENSMUSG00000017686.16_1	1.85991408791484e-07	4.76465876443788e-05	1.05714285714286	1.1911532385466	1.13072877535687	1.12034383954155	1.10102739726027	1.97554519975953
Serinc3	ENSMUSG00000017707.9	ENSMUSG00000017707.9_1	9.86611025868211e-52	1.57068475318219e-48	1.08098223615465	1.08911307271963	1.04044786564031	1.13920240782543	1.05387685290764	1.74797874733121
Pitpna	ENSMUSG00000017781.17	ENSMUSG00000017781.17_2	3.55175236964074e-36	4.85169373692925e-33	2.24975514201763	2.22633919119204	2.18924233661076	2.27474937343358	2.24120044460911	-2.14786730712051
Mlx	ENSMUSG00000017801.15	ENSMUSG00000017801.15_1	3.70684804038456e-22	3.50667824620379e-19	1.35203094777563	1.31155015197568	1.27881713940857	1.23004694835681	1.47680412371134	0.438308792247359
Ppp2r5c	ENSMUSG00000017843.14	ENSMUSG00000017843.14_2	1.70913189278781e-19	1.41516120722831e-16	1.7161733615222	1.81160604822231	1.81020408163265	1.76693002257336	1.78476821192053	-0.66683955028986
Stk4	ENSMUSG00000018209.15	ENSMUSG00000018209.15_2	1.41014028209517e-07	3.69456753908934e-05	1.97560975609756	1.81795511221945	1.85171102661597	1.9	1.70769230769231	-2.17877600230904
Vezf1	ENSMUSG00000018377.10	ENSMUSG00000018377.10_1	1.34396474869351e-12	6.78702198090222e-10	1.46891651865009	1.56855575868373	1.659253375695	1.54597701149425	1.58128834355828	0.0894850705226599
Srsf1	ENSMUSG00000018379.17	ENSMUSG00000018379.17_1	2.74530386230447e-60	4.53249667666468e-57	1.92217898832685	1.55630478759272	1.6883786316776	1.30405405405405	1.63465553235908	0.542706870613929
Sept8	ENSMUSG00000018398.18	ENSMUSG00000018398.18_1	1.76706892830281e-66	3.00048304025816e-63	1.52142857142857	1.3668903803132	1.59318181818182	1.16666666666667	1.8273572377158	-0.0615741153864328
Mtmr4	ENSMUSG00000018401.17	ENSMUSG00000018401.17_1	3.34614778722008e-13	1.7834967705883e-10	1.76777251184834	1.73504273504274	1.80602006688963	1.6359649122807	1.48876404494382	-0.852435982228176
Gid4	ENSMUSG00000018415.14	ENSMUSG00000018415.14_1	7.72409178830912e-17	5.56907017937087e-14	1.94541484716157	1.94929343308396	1.88358458961474	1.92432432432432	1.82175925925926	-2.03055575715169
Dhx40	ENSMUSG00000018425.18	ENSMUSG00000018425.18_1	7.33754975790765e-13	3.82286342386988e-10	1.13563218390805	1.02900763358779	1.07751091703057	1.04131054131054	1.10247933884298	1.32576505883007
Derl2	ENSMUSG00000018442.13	ENSMUSG00000018442.13_1	6.02379701889397e-09	1.94568643710275e-06	1.19630484988453	1.38137472283814	1.25483599663583	1.21008403361345	1.27821011673152	1.01040923575378
Pcgf2	ENSMUSG00000018537.16	ENSMUSG00000018537.16_1	3.59145097273706e-49	5.63498657622445e-46	1.27777777777778	1.26351351351351	1.88034188034188	1.72307692307692	1.78321678321678	0.660964047443681
Trim37	ENSMUSG00000018548.15	ENSMUSG00000018548.15_1	2.65350262527909e-15	1.70885569067973e-12	1.72080536912752	1.75547765118317	1.74653626731866	1.89634146341463	1.76545842217484	-0.68205161523787
G3bp1	ENSMUSG00000018583.5	ENSMUSG00000018583.5_1	7.25382721167394e-25	7.62377239946931e-22	1.28706199460916	1.50622775800712	1.31486146095718	1.54647887323944	1.30797773654917	1.96139945090275
Zbtb4	ENSMUSG00000018750.14	ENSMUSG00000018750.14_1	2.1413004590658e-08	6.38834061590396e-06	1.68733153638814	1.65121951219512	1.60473494595986	1.72115384615385	1.69945355191257	-0.566496668141671
Zfyve27	ENSMUSG00000018820.13	ENSMUSG00000018820.13_1	1.39977564616061e-17	1.04983173462046e-14	1.42120343839542	1.425	1.23745819397993	1.20195439739414	1.28019323671498	0.227941275778113
Rad51d	ENSMUSG00000018841.17	ENSMUSG00000018841.17_1	3.29412867044744e-08	9.48709057088864e-06	1.42268041237113	1.71219512195122	1.70780856423174	1.7381974248927	1.60754716981132	0.22028629569299
Sult4a1	ENSMUSG00000018865.9	ENSMUSG00000018865.9_2	1.72372105637756e-27	1.94263363053751e-24	1.95737704918033	1.97248280175109	1.92446700507614	1.97205284552846	1.96181229773463	-2.23591476629122
Arrb1	ENSMUSG00000018909.15	ENSMUSG00000018909.15_2	1.06950963651534e-23	1.07699620397095e-20	1.927015891701	1.99452804377565	1.91854103343465	1.91771682727947	1.97941802696948	-1.82813376739714
Slc35b4	ENSMUSG00000018999.14	ENSMUSG00000018999.14_1	4.31116820116836e-54	6.9625366448869e-51	1.71889400921659	2.16614420062696	1.93879472693032	1.72916666666667	1.90996784565916	0.493114021569754
Scrn1	ENSMUSG00000019124.10	ENSMUSG00000019124.10_1	9.05393909559609e-41	1.31282116886143e-37	2.57366482504604	2.59430604982206	2.60975609756098	2.58257477243173	2.26766595289079	-0.491850428000191
Hars2	ENSMUSG00000019143.15	ENSMUSG00000019143.15_1	6.3194244537318e-25	6.66699279868705e-22	1.06148867313916	1.02558398220245	1.07827359180688	1.24378109452736	1.10641627543036	1.93147362401046
H13	ENSMUSG00000019188.16	ENSMUSG00000019188.16_2	7.34255213761621e-87	1.30330300442688e-83	1.0529695024077	1.23092783505155	1.048125	1.0084388185654	1.03253424657534	2.0597757394636
Etnppl	ENSMUSG00000019232.14	ENSMUSG00000019232.14_2	5.98357577364164e-100	1.07584692410077e-96	3.0077519379845	2.80733944954128	2.82712985938792	3.0952380952381	2.2	-1.44834675683996
Calm3	ENSMUSG00000019370.10	ENSMUSG00000019370.10_1	0	0	1.39687898567034	1.64197859538896	1.49087315428439	1.59574014909478	1.35726189741374	0.301827541829478
Tlcd1	ENSMUSG00000019437.17	ENSMUSG00000019437.17_2	1.50866630172136e-19	1.25370169673045e-16	1.03367496339678	1.0875	1.06571741511501	1.14393939393939	1.01646447140381	2.39177198039327
Gle1	ENSMUSG00000019715.14	ENSMUSG00000019715.14_1	6.10017588358817e-17	4.42262751560143e-14	1.91164658634538	1.84798807749627	1.93583868010999	2	1.9284064665127	-1.65466402905386
Slc35e1	ENSMUSG00000019731.13	ENSMUSG00000019731.13_1	6.38458025218638e-07	0.000144929971724631	1.75	1.75757575757576	1.70854922279793	1.53968253968254	1.74631268436578	-0.785578350598062
Rgs17	ENSMUSG00000019775.17	ENSMUSG00000019775.17_1	4.89655596784379e-08	1.38082878293195e-05	2.57692307692308	2.48793565683646	2.63022508038585	2.53495440729483	2.45188284518828	-1.69798181201252
Stxbp5	ENSMUSG00000019790.17	ENSMUSG00000019790.17_1	4.63328140354321e-25	4.92054485056289e-22	2.30574712643678	2.1716621253406	2.06122448979592	2.26146010186757	2.18213058419244	-0.57809338233315
Pcmt1	ENSMUSG00000019795.17	ENSMUSG00000019795.17_3	1.59669813354572e-60	2.63934201475108e-57	2.02022471910112	2.26889419252188	2.13403880070547	2.03663793103448	1.88582183186951	-0.383917534603829
Sec63	ENSMUSG00000019802.13	ENSMUSG00000019802.13_1	2.91159308649034e-58	4.76918947567118e-55	2.9192439862543	3.2056338028169	2.74215761285386	2.98466257668712	2.72679324894515	-1.20108479859864
Pex3	ENSMUSG00000019809.16	ENSMUSG00000019809.16_1	4.9188520876082e-07	0.000116305958895777	1.93006993006993	1.8768898488121	1.81659836065574	1.87264150943396	1.79123711340206	-1.8341892544544
Utrn	ENSMUSG00000019820.11	ENSMUSG00000019820.11_1	3.93726813185517e-33	5.05545228130204e-30	1.8986013986014	1.77628635346756	1.91201716738197	1.98314606741573	1.96185737976783	-1.55216832990737
Arfgef3	ENSMUSG00000019852.7	ENSMUSG00000019852.7_1	8.77660387006075e-18	6.69654875285635e-15	1.9781181619256	1.85790884718499	1.89531859557867	2	1.93137254901961	-2.67396165171015
Rspo3	ENSMUSG00000019880.10	ENSMUSG00000019880.10_1	9.44044215001711e-05	0.0122725747950222	1.12173913043478	1.21888412017167	1.19415109666937	1.19263803680982	1.1015625	1.41083137937074
Mgat4c	ENSMUSG00000019888.16	ENSMUSG00000019888.16_1	1.62636804261456e-14	9.88831769909654e-12	1.43085106382979	1.0952380952381	1.65188470066519	1.67857142857143	1.61224489795918	0.198667748772693
Ptprk	ENSMUSG00000019889.10	ENSMUSG00000019889.10_2	4.92802822481733e-09	1.64103339886417e-06	1.52027027027027	1.69973190348525	1.58964143426295	2	1.43589743589744	-0.0577386087099679
Dcbld1	ENSMUSG00000019891.15	ENSMUSG00000019891.15_1	1.51019644510034e-21	1.39089092593742e-18	1.48214285714286	1.59621451104101	1.92771084337349	1.28571428571429	1.85714285714286	0.0497678367754572
Ccdc59	ENSMUSG00000019897.8	ENSMUSG00000019897.8_1	2.38564263882566e-14	1.4313855832954e-11	1.41939890710383	1.39009661835749	1.44625407166124	1.5796812749004	1.37809917355372	0.233961539765469
Atp2b1	ENSMUSG00000019943.10	ENSMUSG00000019943.10_2	2.61419854407113e-50	4.13043369963238e-47	1.78164251207729	1.62988027069235	1.59303852889667	1.66688311688312	1.67264573991031	-0.918760015128166
Uhrf1bp1l	ENSMUSG00000019951.10	ENSMUSG00000019951.10_1	5.25566694582353e-25	5.5604956286813e-22	2.44529750479846	2.65658747300216	2.68755516328332	2.47280334728033	2.6047619047619	1.261753717069
Tmpo	ENSMUSG00000019961.17	ENSMUSG00000019961.17_2	2.10122111031834e-33	2.71057523231065e-30	1.5379746835443	1.34995843724023	1.58171346292297	1.57342657342657	1.54184397163121	-0.10932014323767
Stx7	ENSMUSG00000019998.6	ENSMUSG00000019998.6_1	4.54655047322564e-32	5.66954844011237e-29	1.79800498753117	1.86659192825112	1.80274285714286	1.83512841756421	1.72898484152503	-0.989379426212915
Pex7	ENSMUSG00000020003.16	ENSMUSG00000020003.16_1	1.47609344943715e-14	9.01893097606096e-12	1.11491935483871	1.07103825136612	1.06396917148362	1.15586419753086	1.0968622100955	1.46711465209951
Ndufa12	ENSMUSG00000020022.17	ENSMUSG00000020022.17_1	4.97401797974783e-169	9.11737495687778e-166	1.03821159344944	1.11457929430012	1.06878809467268	1.07710896309315	1.04642166344294	2.32587683782108
Nudt4	ENSMUSG00000020029.6	ENSMUSG00000020029.6_1	1.19142708540499e-18	9.48375959982372e-16	1.86192754613807	1.93068997814549	1.92606920266495	1.93498759305211	1.9030303030303	-1.31808013889869
Igf1	ENSMUSG00000020053.18	ENSMUSG00000020053.18_2	5.36069284515136e-30	6.39530656426557e-27	1.62857142857143	1.94	1.7266238401142	1.87162162162162	1.5483606557377	-0.377239778926991
Ccar1	ENSMUSG00000020074.7	ENSMUSG00000020074.7_1	3.29323435554919e-12	1.60380513115246e-09	1.15527950310559	1.2318339100346	1.37377450980392	1.10958904109589	1.26096997690531	1.19879618240972
Ddx21	ENSMUSG00000020075.8	ENSMUSG00000020075.8_1	0.000113981335899249	0.0145896109951039	1.72727272727273	1.60576923076923	1.79391891891892	1.66995073891626	1.67957746478873	-0.696957103856545
Slc16a7	ENSMUSG00000020102.15	ENSMUSG00000020102.15_1	4.98661347282286e-42	7.34029503199525e-39	1.1219512195122	2	1.24590163934426	1.66666666666667	1.14485981308411	1.3122454324539
Anapc16	ENSMUSG00000020107.10	ENSMUSG00000020107.10_1	5.52483842930305e-127	1.00607307797609e-123	1.57343234323432	1.81311329170384	1.84040092521203	1.74258600237248	1.73271665043817	0.9732737530991
Dnajb12	ENSMUSG00000020109.13	ENSMUSG00000020109.13_1	0.000224554064518912	0.0271710418067883	1.18452380952381	1.08837209302326	1.19377162629758	1.21794871794872	1.1505016722408	1.05426222838908
Cand1	ENSMUSG00000020114.12	ENSMUSG00000020114.12_1	4.99561774231996e-70	8.61744060550193e-67	1.451	1.58718330849478	1.66952177016417	1.7035490605428	1.32677595628415	1.40013212333893
Usp15	ENSMUSG00000020124.10	ENSMUSG00000020124.10_1	4.16779805639306e-15	2.65488736192238e-12	1.35443037974684	1.14141414141414	1.36346153846154	1.27881040892193	1.14333333333333	0.429650568545129
Vps54	ENSMUSG00000020128.15	ENSMUSG00000020128.15_1	3.72889152070784e-10	1.49528549980384e-07	1.67441860465116	1.63947368421053	1.82424242424242	1.68269230769231	1.81138790035587	-0.512331027117134
Tbc1d15	ENSMUSG00000020130.9	ENSMUSG00000020130.9_1	2.02788283162481e-19	1.67097545325884e-16	2	1.79315960912052	1.91463414634146	2	1.86910994764398	-3.8291057413759
Rab21	ENSMUSG00000020132.10	ENSMUSG00000020132.10_2	3.04867195876142e-56	4.97238396473988e-53	1.46111111111111	1.61135758651287	1.53481012658228	2.03242320819113	1.41014492753623	2.63261629022291
RP23-341K9.1	ENSMUSG00000020133.8	ENSMUSG00000020133.8_1	2.19298923746646e-08	6.51317803527539e-06	1.28537170263789	1.36939010356732	1.29015544041451	1.30286738351254	1.2398676592225	0.658555539294793
